User_id,Mf_id,Name,Plan,Category,Num_times_searched,Num_times_clicked,Time_spent,Added_watchlist,Purchased,watchlist_dummy_generator,purchased_dummy_ generator
9,46,BOI AXA Manufacturing & Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,7,8,61,0,0,20,11
9,79,Essel Large Cap Equity Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,2,245,0,0,13,5
9,256,SBI Short Term Debt Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,19,7,204,0,0,11,15
9,256,SBI Short Term Debt Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,17,3,182,1,0,3,5
9,285,Union Long Term Equity Fund - GrowthELSS,Regular,ELSS,14,3,188,1,0,3,8
9,195,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,3,62,0,0,13,7
9,287,Union Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,Regular,Small Cap Fund,17,7,86,0,0,19,13
9,177,L&T India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,13,2,216,0,0,14,15
9,191,LIC MF Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,12,1,101,0,0,7,6
9,35,Baroda Multi Cap Fund - Plan B (Direct) - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,5,7,24,0,0,17,14
9,262,Sundaram Rural and Consumption Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,4,5,260,0,0,14,14
9,171,Kotak Tax Saver Scheme - GrowthELSS,Regular,ELSS,2,6,73,1,0,2,2
9,52,Canara Robeco Equity Tax Saver - Direct Plan - GrowthELSS,Direct Plan,ELSS,2,5,125,0,0,18,8
9,94,Franklin India Taxshield Fund - Direct - GrowthELSS,Direct Plan,ELSS,17,6,110,1,0,1,6
9,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,14,7,177,0,0,13,11
9,253,SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,4,2,41,1,0,2,7
9,121,ICICI Prudential Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,12,6,266,0,0,5,2
9,181,L&T Midcap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,13,3,174,0,0,8,8
9,67,DSP Small Cap  Fund - Regular Plan - GrowthSmall Cap Fund,Regular,Small Cap Fund,6,8,254,0,0,8,3
9,203,Mirae Asset Tax Saver Fund - Regular Plan - GrowthELSS,Regular,ELSS,1,9,85,0,0,15,3
9,210,Nippon India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,13,6,76,0,0,20,5
9,164,Kotak Emerging Equity - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,12,7,78,0,0,14,2
9,96,HDFC Mid-Cap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,6,3,110,0,0,14,5
10,229,PGIM India Short Maturity Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,8,5,29,0,0,10,4
10,129,IDBI Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,12,4,141,1,0,1,4
10,193,LIC MF Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,20,6,34,1,0,1,12
10,194,LIC MF Tax Plan - GrowthELSS,Regular,ELSS,12,9,182,0,0,10,14
10,225,PGIM India Long Term Equity Fund - GrowthELSS,Regular,ELSS,14,2,49,0,0,15,12
10,14,Aditya Birla Sun Life Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,16,9,4,1,0,1,5
10,269,Tata Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,2,4,282,0,0,17,10
10,97,HDFC Mid-Cap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,18,11,261,0,0,17,14
10,87,Franklin India Opportunities Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,15,8,141,1,0,2,2
10,274,Tata Mid Cap Growth Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,2,4,115,0,0,6,9
10,115,ICICI Prudential Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,10,1,212,0,0,7,13
10,150,Invesco India Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,11,5,58,0,0,17,9
10,150,Invesco India Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,14,4,38,0,0,10,2
10,51,Canara Robeco Bluechip Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,3,256,0,0,7,11
10,206,Motilal Oswal Midcap 30 Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,3,2,169,0,0,20,7
10,207,Motilal Oswal Midcap 30 Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,9,8,92,0,0,15,5
10,298,UTI MNC Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,13,2,61,0,0,16,3
10,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,2,200,0,0,5,12
10,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,5,5,233,1,0,2,2
10,26,Axis Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,19,7,292,0,0,16,11
10,252,SBI Magnum Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,5,5,64,1,0,3,3
10,252,SBI Magnum Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,16,2,239,0,0,17,5
10,13,Aditya Birla Sun Life Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,6,2,216,0,0,13,15
10,164,Kotak Emerging Equity - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,6,6,174,1,0,2,8
10,254,SBI Overnight Fund - Regular Plan - GrowthOvernight Fund,Regular,Overnight Fund,5,2,248,0,0,8,6
10,220,Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,4,0,163,1,0,2,11
10,25,Axis Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,16,2,153,0,0,19,6
11,33,Baroda Mid-cap Fund - Plan B (Direct) - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,6,4,155,0,0,7,12
11,131,IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,9,4,234,0,0,18,7
11,237,Quant Active Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,0,8,243,0,0,15,14
11,73,Edelweiss Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,5,5,57,1,0,2,2
11,73,Edelweiss Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,1,284,0,0,12,2
11,230,Principal Personal Tax Saver - Direct PlanELSS,Direct Plan,ELSS,10,8,163,0,0,10,3
11,225,PGIM India Long Term Equity Fund - GrowthELSS,Regular,ELSS,10,7,231,0,0,19,5
11,286,Union Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,9,6,273,1,0,2,11
11,62,DSP Natural Resources and New Energy Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,2,9,159,0,0,8,13
11,192,LIC MF Short Term Debt Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,0,1,200,0,0,11,10
11,191,LIC MF Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,2,1,264,0,1,17,1
11,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,11,286,0,0,10,2
11,290,UTI Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,4,6,203,0,0,8,8
11,4,Aditya Birla Sun Life India GenNext Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,16,3,222,0,0,14,11
11,70,DSP Top 100 Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,1,10,228,0,0,14,4
11,267,Tata India Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,10,132,0,0,7,14
11,248,SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,17,10,125,1,0,1,13
11,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,2,6,211,0,1,13,1
11,3,Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,10,270,0,0,17,2
11,213,Nippon India Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,14,2,79,0,0,5,5
11,22,Axis Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,4,2,99,0,1,20,1
11,96,HDFC Mid-Cap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,19,4,258,0,0,20,15
11,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,0,7,106,0,1,10,1
11,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,11,6,95,0,0,18,14
12,239,Quant Tax Plan - GrowthELSS,Regular,ELSS,14,5,69,0,0,15,4
12,237,Quant Active Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,20,5,277,0,0,20,10
12,284,Union Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,10,138,0,0,7,7
12,197,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,10,4,252,0,0,18,10
12,125,IDBI Equity Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,5,290,0,0,9,9
12,126,IDBI Equity Advantage Fund - GrowthELSS,Regular,ELSS,19,5,182,1,0,2,8
12,35,Baroda Multi Cap Fund - Plan B (Direct) - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,4,3,212,1,0,3,6
12,274,Tata Mid Cap Growth Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,7,9,166,1,0,2,3
12,154,Invesco India Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,12,0,154,1,0,1,6
12,289,UTI Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,13,6,50,0,0,6,14
12,50,Canara Robeco Bluechip Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,6,5,222,0,0,17,9
12,160,Kotak Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,20,8,288,0,0,20,9
12,8,Aditya Birla Sun Life Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,3,2,122,0,0,14,13
12,276,Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,7,2,177,0,0,20,5
12,185,L&T Tax Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,1,11,1,0,3,8
12,186,L&T Tax Advantage Fund - GrowthELSS,Regular,ELSS,2,6,91,0,0,9,14
12,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,4,3,63,0,0,10,6
12,91,Franklin India Short Term Income Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,3,2,254,0,0,17,14
12,22,Axis Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,1,2,72,1,1,3,1
12,218,Nippon India Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,20,2,173,1,0,1,12
12,25,Axis Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,14,5,81,0,0,17,2
12,25,Axis Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,0,6,235,0,0,8,9
12,16,Aditya Birla Sun Life Tax Relief 96 - Direct Plan - GrowthELSS,Direct Plan,ELSS,19,7,193,1,0,3,4
12,242,SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,4,2,100,0,0,6,12
13,31,Baroda Large Cap Fund - Plan B (Direct) - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,5,72,0,0,20,2
13,229,PGIM India Short Maturity Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,8,9,3,0,0,19,12
13,81,Essel Long Term Advantage Fund - GrowthELSS,Regular,ELSS,0,9,264,0,0,16,10
13,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,19,7,138,0,0,11,10
13,232,Principal Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,8,5,148,0,0,14,15
13,193,LIC MF Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,1,233,0,0,8,11
13,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,14,4,100,0,0,17,12
13,43,BNP Paribas Multi Cap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,8,8,212,1,0,2,9
13,14,Aditya Birla Sun Life Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,4,4,110,0,0,14,5
13,270,Tata Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,14,10,275,0,0,6,3
13,271,Tata Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,6,11,275,0,0,18,8
13,274,Tata Mid Cap Growth Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,0,5,85,0,0,11,10
13,57,Canara Robeco Short Duration Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,7,6,116,0,1,10,1
13,57,Canara Robeco Short Duration Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,16,9,225,0,0,9,3
13,298,UTI MNC Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,14,0,62,0,0,12,13
13,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,16,4,275,0,0,9,2
13,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,13,8,184,0,0,16,2
13,202,Mirae Asset Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,6,8,19,0,0,5,14
13,220,Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,0,297,0,1,13,1
13,255,SBI Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,11,9,263,0,0,18,4
14,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,11,8,275,0,0,11,10
14,73,Edelweiss Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,4,1,61,0,0,5,3
14,112,ICICI Prudential Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,13,8,260,1,0,1,10
14,49,BOI AXA Tax Advantage Fund - Regular Plan - GrowthELSS,Regular,ELSS,20,4,185,0,0,7,8
14,63,DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,15,10,91,0,0,8,4
14,173,L&T Business Cycles Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,0,11,88,0,0,6,3
14,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,14,0,126,0,0,16,2
14,251,SBI Magnum Global Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,8,1,57,0,0,9,7
14,121,ICICI Prudential Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,10,7,143,0,0,20,14
14,69,DSP Tax Saver Fund - Regular Plan - GrowthELSS,Regular,ELSS,18,3,16,0,0,9,4
14,208,Nippon India Growth Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,7,0,3,0,0,18,15
14,209,Nippon India Growth Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,4,9,286,1,0,2,13
14,208,Nippon India Growth Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,8,7,237,0,0,9,8
14,210,Nippon India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,4,10,115,0,0,15,7
14,24,Axis Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,1,9,260,0,0,8,7
14,243,SBI Blue Chip Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,1,6,299,0,0,5,12
15,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,18,7,244,0,0,13,14
15,277,Taurus Discovery (Midcap) Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,11,5,144,0,1,15,1
15,239,Quant Tax Plan - GrowthELSS,Regular,ELSS,5,9,89,0,0,11,10
15,157,JM Large Cap Fund - (Direct) - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,6,5,92,0,1,14,1
15,142,Indiabulls Bluechip Fund - Existing Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,6,11,274,0,0,8,11
15,54,Canara Robeco Infrastructure - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,9,1,6,0,0,11,13
15,107,HSBC Short Duration Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,5,3,112,1,0,2,9
15,130,IDBI Midcap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,4,10,11,0,0,11,15
15,193,LIC MF Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,14,9,104,0,0,12,8
15,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,13,2,115,0,1,6,1
15,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,18,6,231,1,0,3,6
15,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,15,4,276,0,0,13,14
15,271,Tata Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,10,4,219,0,0,9,7
15,154,Invesco India Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,3,10,249,0,0,15,11
15,261,Sundaram Rural and Consumption Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,9,10,292,1,0,2,5
15,182,L&T Overnight Fund - GrowthOvernight Fund,Regular,Overnight Fund,10,10,218,0,0,4,7
15,71,DSP Top 100 Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,2,70,0,0,15,7
15,248,SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,12,2,127,0,0,12,13
15,66,DSP Small Cap  Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,18,0,6,0,0,11,13
15,92,Franklin India Smaller Companies Fund - Direct - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,16,2,148,0,0,20,12
15,116,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan - GrowthELSS,Direct Plan,ELSS,20,3,226,1,0,1,9
15,221,Nippon India Tax Saver Fund - GrowthELSS,Regular,ELSS,9,11,186,0,0,16,2
15,134,IDFC Bond Fund - Short Term - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,5,2,210,1,0,3,7
15,199,Mirae Asset Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,11,8,114,0,1,13,1
15,255,SBI Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,7,7,262,0,0,18,11
16,30,Baroda Large Cap Fund - Plan A - GrowthLarge Cap Fund,Regular,Large Cap Fund,1,8,212,0,0,15,8
16,78,Essel Large Cap Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,2,34,1,0,1,3
16,232,Principal Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,1,4,108,0,0,13,7
16,288,UTI India Consumer Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,7,2,132,1,0,2,5
16,109,HSBC Small Cap Equity Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,9,4,191,1,0,1,14
16,43,BNP Paribas Multi Cap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,9,1,250,0,0,17,11
16,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,3,30,0,0,4,8
16,136,IDFC Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,11,68,0,0,8,10
16,179,L&T Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,1,9,129,0,0,4,6
16,292,UTI Long Term Equity Fund (Tax Saving) - GrowthELSS,Regular,ELSS,0,1,286,0,0,11,6
16,50,Canara Robeco Bluechip Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,2,158,0,0,11,11
16,119,ICICI Prudential MidCap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,4,8,153,0,0,14,14
16,139,IDFC Tax Advantage (ELSS) Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,7,7,256,0,0,12,12
16,10,Aditya Birla Sun Life MNC Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,5,2,252,0,0,14,7
16,26,Axis Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,11,3,78,1,0,1,11
16,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,17,2,197,0,0,6,6
16,255,SBI Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,10,10,84,1,1,3,1
16,120,ICICI Prudential Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,14,4,14,0,0,12,10
16,293,UTI Mastershare Unit Scheme - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,0,1,70,0,1,17,1
16,12,Aditya Birla Sun Life Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,19,0,171,0,0,11,2
16,218,Nippon India Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,20,3,39,0,0,7,3
16,17,Aditya Birla Sun Life Tax Relief 96 - Regular Plan - GrowthELSS,Regular,ELSS,17,5,288,0,0,10,13
16,133,IDFC Bond Fund - Short Term - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,9,11,171,0,0,19,14
16,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,6,9,57,0,0,15,7
17,46,BOI AXA Manufacturing & Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,3,5,230,0,0,18,15
17,33,Baroda Mid-cap Fund - Plan B (Direct) - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,8,3,38,0,0,12,4
17,81,Essel Long Term Advantage Fund - GrowthELSS,Regular,ELSS,6,11,118,0,0,9,9
17,131,IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,13,3,296,0,0,8,15
17,54,Canara Robeco Infrastructure - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,3,298,0,0,20,2
17,195,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan - GrowthELSS,Direct Plan,ELSS,11,5,87,0,0,7,15
17,196,Mahindra Manulife ELSS Kar Bachat Yojana - Regular Plan - GrowthELSS,Regular,ELSS,10,3,294,0,1,10,1
17,96,HDFC Mid-Cap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,12,6,278,1,0,2,12
17,42,BNP Paribas Multi Cap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,10,3,215,0,0,10,7
17,257,Sundaram Infrastructure Advantage Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,12,4,58,0,0,10,8
17,270,Tata Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,13,3,122,0,0,18,4
17,115,ICICI Prudential Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,8,4,66,0,0,10,7
17,149,Invesco India Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,5,2,192,0,0,13,6
17,155,Invesco India Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,15,4,212,0,0,14,14
17,297,UTI MNC Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,18,3,290,0,0,5,2
17,180,L&T Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,13,6,239,0,0,16,4
17,61,DSP Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,20,2,268,0,0,10,5
17,3,Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,9,300,0,0,5,15
17,199,Mirae Asset Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,13,4,70,0,0,5,6
17,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,9,1,155,1,0,2,10
17,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,20,4,116,0,0,5,6
18,47,BOI AXA Manufacturing & Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,6,11,233,0,0,13,8
